cia-rdp87r00111r000200110019-4,0,DRAFT MEMORANDUM TO HOLDERS OF SNIE 11/50/37-82:  USE OF TOXINS AND OTHER LETHAL CHEMICALS IN SOUTHEAST ASIA AND AFGHANISTAN,1983-02-17,3,,,,,https://www.cia.gov/library/readingroom/document/cia-rdp87r00111r000200110019-4
cia-rdp85t00287r001301710002-9,100,AFGHANISTAN SITUATION REPORT,1984-06-19,17,,Kabul University (3); KHAD (1); ,Kabul (11); Afghanistan (7); Mazar-e Sharif (1); Bagram (1); ,Pakistan (4); Small Arms (2); ,https://www.cia.gov/library/readingroom/document/cia-rdp85t00287r001301710002-9
cia-rdp87t01127r001201050007-2,0,AFGHANISTAN'S FOOD BALANCE:  IMPLICATIONS FOR THE REGIME AND THE INSURGENTS,1987-01-13,27,,Defense Intelligence Agency (8); ,,,https://www.cia.gov/library/readingroom/document/cia-rdp87t01127r001201050007-2
cia-rdp88b00443r001500040055-1,49,SOVIET IN AFGHANISTAN,1984-01-17,3,William J. Casey (1); William Casey (1); ,State Department (1); Soviet Union (2); ,Afghanistan (4); ,,https://www.cia.gov/library/readingroom/document/cia-rdp88b00443r001500040055-1
cia-rdp86t01017r000202350001-8,100,AFGHANISTAN SITUATION REPORT,1986-05-06,14,Babrak Karmal (12); Mikhail Gorbachev (1); Mohammad Najibullah (17); Yuri Andropov (1); Anahita Ratebzad (1); ,People's Democratic Party of Afghanistan (12); Khalq (2); Parcham (3); United Nations (1); Soviet Union (1); KGB (2); Politburo (2); KHAD (2); ,Paktiya (2); Kabul (7); Afghanistan (6); ,Pakistan (2); Iran (4); Iraq (2); ,https://www.cia.gov/library/readingroom/document/cia-rdp86t01017r000202350001-8
cia-rdp88b00443r000100210005-6,100,AFGHANISTAN,1984-03-06,3,,State Department (1); Soviet Union (1); United States Department of Defense (2); ,Kabul (1); Afghanistan (5); ,helicopters (3); ,https://www.cia.gov/library/readingroom/document/cia-rdp88b00443r000100210005-6
cia-rdp90-00845r000100120026-6,41,NAME CIA MEN IN AFGHANISTAN,1980-02-22,1,Jimmy Carter (3); ,United States Department of Defense (1); ,Kabul (1); ,Pakistan (3); Iran (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp90-00845r000100120026-6
cia-rdp83b01027r000300170018-1,80,AFGHANISTAN,1979-12-12,5,,,Afghanistan (4); Bagram (1); ,Iran (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp83b01027r000300170018-1
cia-rdp88b00443r001500030117-3,100,(SANITIZED) COMMITTEE FOR A FREE AFGHANISTAN,1984-03-16,1,William J. Casey (1); William Casey (1); ,,Afghanistan (1); ,Pakistan (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp88b00443r001500030117-3
cia-rdp86t01017r000100800001-1,100,AFGHANISTAN:  PRELIMINARY 1986 AGRICULTURAL OUTLOOK,1986-04-25,11,,,Kandahar (1); Kabul (17); Herat (4); Helmand (1); Afghanistan (9); Gardez (1); Charikar (1); ,Pakistan (3); Iran (1); Kandahar (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp86t01017r000100800001-1
cia-rdp85t00287r001302450001-8,100,AFGHANISTAN SITUATION REPORT,1984-12-18,13,Sergei Sokolov (1); ,North Atlantic Treaty Organisation (1); Soviet Union (1); 40th Army (5); ,Kabul (3); Herat (1); Afghanistan (14); ,Iran (1); Egypt (2); helicopters (2); search and destroy (1); Small Arms (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp85t00287r001302450001-8
cia-rdp90-00965r000100490020-9,100,REMAKING AFGHANISTAN IN THE SOVIET IMAGE,1985-03-24,5,Babrak Karmal (1); Abdul Haq (1); Abdul Rahim Wardak (7); Nur Mohammad Taraki (2); Hafizullah Amin (4); Mohammad Daoud Khan (1); Nur Muhammad Taraki (2); ,mujahideen (2); Kabul University (4); People's Democratic Party of Afghanistan (3); Khalq (1); Parcham (1); United Nations (4); Soviet Union (25); ,Wardak (6); Kandahar (1); Kabul (26); Herat (1); Afghanistan (18); Panjshir (1); Musa Khel (15); ,Pakistan (9); Iran (1); Uzbekistan (2); helicopters (1); Czechoslovakia (1); Panjshir Valley (1); Kandahar (1); malnutrition (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp90-00965r000100490020-9
cia-rdp88b00443r000401650005-4,58,TALKING POINTS ON SOVIET STRATEGY AND PERFORMANCE IN AFGHANISTAN,1986-10-07,7,Mikhail Gorbachev (1); ,People's Democratic Party of Afghanistan (1); ,Kabul (1); Afghanistan (5); ,Pakistan (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp88b00443r000401650005-4
cia-rdp90-00965r000100170152-8,100,BEHIND THE SOVIETS' AFGHANISTAN COUP,1980-01-14,1,Nur Mohammad Taraki (1); Nur Muhammad Taraki (1); ,Soviet Union (1); ,Afghanistan (4); ,Pakistan (5); Iran (6); Uzbekistan (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp90-00965r000100170152-8
cia-rdp90-00965r000100110072-3,77,THE CIA IS CONSIDERING SUPPLYING ANTITANK WEAPONS TO ANTICOMMUNIST REBELS IN AFGHANISTAN.,1986-09-01,1,,,Afghanistan (1); ,,https://www.cia.gov/library/readingroom/document/cia-rdp90-00965r000100110072-3
cia-rdp88t00799r000100340003-2,4,DEVELOPMENTS IN AFGHANISTAN,1987-12-01,19,,North Atlantic Treaty Organisation (1); Defense Intelligence Agency (5); ,,,https://www.cia.gov/library/readingroom/document/cia-rdp88t00799r000100340003-2
cia-rdp88t00799r000100330003-3,4,DEVELOPMENTS IN AFGHANISTAN,1987-11-02,19,,North Atlantic Treaty Organisation (1); Defense Intelligence Agency (5); ,,,https://www.cia.gov/library/readingroom/document/cia-rdp88t00799r000100330003-3
cia-rdp86m00886r001300140023-1,75,RUSSIAN LANGUAGE BROADCAST INTO AFGHANISTAN,1984-04-27,18,Hafizullah Amin (1); ,Soviet Union (3); Democratic Republic of Afghanistan (2); KGB (5); ,Kandahar (1); Kabul (4); Afghanistan (44); Jalalabad (8); ,Pakistan (2); helicopters (2); tanks (1); Termez (1); Kandahar (1); shells (2); Small Arms (3); hepatitis (4); ,https://www.cia.gov/library/readingroom/document/cia-rdp86m00886r001300140023-1
cia-rdp90-00965r000302630061-4,100,U.S. RUSHING MISSILES TO PAKISTAN; CITES AIR RAIDS FROM AFGHANISTAN,1985-07-12,1,Mohammad Daoud Khan (1); Ronald Reagan (3); ,State Department (4); ,Afghanistan (4); ,Pakistan (13); Iran (1); Saudi Arabia (1); FIM-92 Stinger (5); MANPADs (5); Small Arms (5); ,https://www.cia.gov/library/readingroom/document/cia-rdp90-00965r000302630061-4
cia-rdp90b00017r000300900002-1,67,HEARING ON AFGHANISTAN FOR THE SUBCOMMITTEE ON ASIAN AND PACIFIC AFFAIRS,1987-08-06,2,George H. W. Bush (1); ,,Afghanistan (2); ,,https://www.cia.gov/library/readingroom/document/cia-rdp90b00017r000300900002-1
cia-rdp87m00539r001702570037-7,60,IMPACT OF THE AFGHANISTAN WAR ON THE USSR,1985-02-28,4,,,Afghanistan (5); ,,https://www.cia.gov/library/readingroom/document/cia-rdp87m00539r001702570037-7
cia-rdp86t01017r000303160001-7,100,AFGHANISTAN SITUATION REPORT,1986-10-07,17,Mulavi Younas Khalis (1); Mohammad Daoud Khan (2); Yunus Khalis (1); ,Hezb-e Islami (1); Soviet Union (2); ,Zabul (1); Nangarhar (4); Kabul (6); Afghanistan (10); Shindand (1); Paghman (4); Jalalabad (3); Naziyan (9); Zaranj (1); Qalat (1); Mazar-e Sharif (1); Bagram (1); ,Pakistan (5); Iran (1); helicopters (3); FIM-92 Stinger (4); MANPADs (4); Small Arms (5); ,https://www.cia.gov/library/readingroom/document/cia-rdp86t01017r000303160001-7
cia-rdp86t01017r000202160001-9,100,AFGHANISTAN SITUATION REPORT,1986-04-08,14,Babrak Karmal (2); Mulavi Younas Khalis (2); Mohammad Daoud Khan (2); Yunus Khalis (2); ,Afghan Ministry of Defense (1); People's Democratic Party of Afghanistan (5); Khalq (1); Parcham (1); Hezb-e Islami (2); Soviet Union (1); ,Paktiya (1); Nangarhar (2); Kabul (14); Herat (1); Ghazni (1); Afghanistan (9); Jalalabad (2); Khanabad (2); Bagram (1); Bazarak (1); ,Pakistan (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp86t01017r000202160001-9
cia-rdp85t01058r000506900001-6,100,AFGHANISTAN SITUATION REPORT,1985-09-17,14,Gulbuddin Hekmatyar (2); Ahmad Shah Massoud (7); ,People's Democratic Party of Afghanistan (2); Khalq (1); United Nations (2); ,Paktiya (5); Kabul (10); Herat (2); Helmand (15); Farah (1); Afghanistan (8); Kajaki (2); Lashkar Gah (1); Shindand (1); Salang (1); ,Sunni (1); Pakistan (2); Iran (1); Shi'a (4); Iraq (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp85t01058r000506900001-6
cia-rdp08c01297r000100130002-7,100,IRAN-AFGHANISTAN:  HELMAND RIVER DISPUTE STILL SENSITIVE,1981-12-16,8,Mohammad Daoud Khan (12); ,United Nations (1); ,Nimroz (8); Kandahar (2); Kabul (1); Helmand (25); Farah (1); Afghanistan (11); Khash (2); Kajaki (1); Chakhansur (8); ,Iran (11); Kandahar (2); ,https://www.cia.gov/library/readingroom/document/cia-rdp08c01297r000100130002-7
cia-rdp01m00147r000100200002-3,52,LEGISLATION TO AUTHORIZE THE TRANSFER OF FUNDS TO THE AGENCY FOR INTERNATIONAL DEVELOPMENT (AID) FOR HUMANITARIAN ASSISTANCE TO AFGHANISTAN,1989-03-18,6,,,Afghanistan (4); ,,https://www.cia.gov/library/readingroom/document/cia-rdp01m00147r000100200002-3
cia-rdp90-00552r000505250124-9,100,LATEST SIZE-UP FROM U.S. INTELLIGENCE ON SOVIET PENETRATION OF AFGHANISTAN,1980-04-07,1,,,Kabul (1); Afghanistan (1); ,,https://www.cia.gov/library/readingroom/document/cia-rdp90-00552r000505250124-9
cia-rdp90-00965r000504400011-0,100,SOVIETS AREN'T LEAVING AFGHANISTAN,1986-08-08,1,Mikhail Gorbachev (4); Mohammad Najibullah (1); Ronald Reagan (4); ,mujahideen (3); ,Kandahar (1); Kabul (2); Herat (1); Afghanistan (3); ,Pakistan (3); Iran (1); helicopters (1); Kandahar (1); Small Arms (2); Kalashnikov Rifle (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp90-00965r000504400011-0
cia-rdp85t00287r001200040001-6,100,AFGHANISTAN:  1983 GRAIN ASSESSMENT,1984-03-22,13,,Defense Intelligence Agency (1); Soviet Union (1); United States Department of Defense (2); ,Takhar (1); Paktika (1); Paktiya (1); Nangarhar (6); Laghman (1); Kapisa (2); Kabul (9); Jowzjan (2); Herat (1); Helmand (3); Ghor (1); Ghazni (4); Faryab (1); Farah (1); Bamyan (2); Balkh (2); Baghlan (2); Badghis (1); Afghanistan (20); Jalalabad (1); Mazar-e Sharif (1); Charikar (6); ,Pakistan (3); Jowzjan (2); Iran (3); ,https://www.cia.gov/library/readingroom/document/cia-rdp85t00287r001200040001-6
cia-rdp85t01058r000506690001-0,100,AFGHANISTAN SITUATION REPORT,1985-07-30,15,Hafizullah Amin (1); ,mujahideen (1); Hezb-e Islami (1); ,Kabul (8); Herat (5); Badakhshan (2); Afghanistan (6); Nuristan (25); Shindand (1); Parun (12); Bagram (1); Bazarak (2); ,Tajik people (1); Pakistan (3); Pashtun people (2); helicopters (2); Nuristani people (8); Small Arms (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp85t01058r000506690001-0
cia-rdp85t00287r000701040001-1,100,AFGHANISTAN SITUATION REPORT,1983-05-10,13,Burhanuddin Rabbani (2); Gulbuddin Hekmatyar (2); Babrak Karmal (1); Mulavi Younas Khalis (2); Yunus Khalis (2); ,Jamiat-e Islami (1); Hezb-e Islami (4); Soviet Union (1); Politburo (1); KHAD (1); ,Uruzgan (1); Kabul (11); Herat (1); Ghor (4); Ghazni (2); Bamyan (3); Balkh (1); Afghanistan (7); Chaghcharan (2); ,Sunni (2); Pakistan (2); Iran (3); Shi'a (5); tanks (1); Hazarajat (10); Small Arms (1); malnutrition (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp85t00287r000701040001-1
cia-rdp05s00620r000300770001-4,59,WORLDWIDE REACTION TO U.S. POSITION ON SOVIET MOVES IN AFGHANISTAN,1980-04-04,3,,,Afghanistan (1); ,,https://www.cia.gov/library/readingroom/document/cia-rdp05s00620r000300770001-4
cia-rdp86t01017r000302890001-8,100,AFGHANISTAN SITUATION REPORT,1986-08-05,13,Babrak Karmal (1); ,Jamiat-e Islami (2); United Nations (1); ,Kabul (4); Afghanistan (5); Farsi (6); ,Dari (1); Pakistan (4); Pashto language (4); Iran (1); Small Arms (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp86t01017r000302890001-8
cia-rdp85t01058r000506890001-8,100,AFGHANISTAN SITUATION REPORT,1985-09-10,15,,Soviet Union (3); Spetsnaz (2); ,Paktiya (2); Nangarhar (1); Kabul (3); Ghazni (3); Afghanistan (8); ,Pakistan (2); helicopters (3); ,https://www.cia.gov/library/readingroom/document/cia-rdp85t01058r000506890001-8
cia-rdp90-00552r000605720020-1,0,"U.S. FILES WEAPONS TO REBELS IN AFGHANISTAN, SADAT SAYS",1981-09-23,1,,State Department (1); Soviet Union (2); ,,Egypt (5); ,https://www.cia.gov/library/readingroom/document/cia-rdp90-00552r000605720020-1
cia-rdp96r01136r002605320041-7,100,STUCK IN AFGHANISTAN,1980-06-14,2,Babrak Karmal (3); Jimmy Carter (1); ,Afghan army (2); ,Kabul (3); Afghanistan (9); ,Pakistan (2); Iran (2); ,https://www.cia.gov/library/readingroom/document/cia-rdp96r01136r002605320041-7
cia-rdp85t00287r001300100002-7,100,AFGHANISTAN SITUATION REPORT,1984-01-10,14,Ahmad Shah Massoud (2); ,People's Democratic Party of Afghanistan (1); Parcham (1); KHAD (1); ,Paktiya (1); Kapisa (1); Kabul (11); Herat (1); Ghazni (1); Afghanistan (7); Jalalabad (2); Salang (2); ,Pakistan (1); Salang Pass (2); desertion (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp85t00287r001300100002-7
cia-rdp85t00287r001301030001-5,100,AFGHANISTAN SITUATION REPORT,1984-03-20,17,Babrak Karmal (1); Ahmad Shah Massoud (1); ,mujahideen (1); Soviet Union (1); ,Kabul (11); Afghanistan (10); Paghman (1); ,Sunni (1); Pakistan (22); Pashtun people (4); Iran (2); Shi'a (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp85t00287r001301030001-5
cia-rdp90-00965r000201190001-1,100,AFGHANISTAN: NO END IN SIGHT,1986-05-18,3,Gulbuddin Hekmatyar (1); Babrak Karmal (6); Mohammad Najibullah (9); Abdul Rasul Sayyaf (2); Pir Sayed Ahmad Gillani (3); Mohammad Daoud Khan (1); Muhammad Zia-ul-Haq (2); Ronald Reagan (2); ,United Nations (1); National Islamic Front (Gailani) (1); ,Kabul (9); Afghanistan (8); ,Pakistan (8); Pashtun people (2); Iran (1); rockets (3); Small Arms (3); ,https://www.cia.gov/library/readingroom/document/cia-rdp90-00965r000201190001-1
cia-rdp92t00306r000200020019-0,96,COMMENTS ON CONCEPT PAPER/TOR FOR SNIE 11/37-88:  USSR:  IMPLICATIONS OF WITHDRAWAL FROM AFGHANISTAN,1988-03-07,4,Mikhail Gorbachev (5); Mohammad Najibullah (1); Muhammad Zia-ul-Haq (1); Ronald Reagan (1); ,,Kabul (6); Afghanistan (4); ,Pakistan (2); Iran (1); Saudi Arabia (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp92t00306r000200020019-0
cia-rdp92t00306r000200020018-1,93,COMMENTS ON CONCEPT PAPER/TOR FOR SNIE 11/37-88:  USSR:  IMPLICATIONS OF WITHDRAWAL FROM AFGHANISTAN,1988-03-07,3,Mikhail Gorbachev (5); Mohammad Najibullah (1); Muhammad Zia-ul-Haq (1); Ronald Reagan (1); ,,Kabul (5); Afghanistan (3); ,Pakistan (2); Iran (1); Saudi Arabia (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp92t00306r000200020018-1
cia-rdp85t00287r000700540001-7,100,AFGHANISTAN SITUATION REPORT,1983-02-08,13,Babrak Karmal (1); Dmitriy Ustinov (1); Nur Mohammad Taraki (1); Hafizullah Amin (1); Nur Muhammad Taraki (1); ,United Nations (1); ,Kabul (1); Afghanistan (11); ,Pakistan (5); Pashtun people (6); Quetta (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp85t00287r000700540001-7
cia-rdp81b00401r000600190004-5,100,NONALIGNED MOVEMENT: IMPASSE OVER AFGHANISTAN,1980-03-05,1,,,Afghanistan (2); ,Algeria (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp81b00401r000600190004-5
cia-rdp90-00552r000202230132-8,52,RESISTANCE IN AFGHANISTAN AND THE CIA,1980-02-26,4,,Central Intelligence Agency (1); United States Department of Defense (1); ,Afghanistan (7); ,Pakistan (1); Small Arms (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp90-00552r000202230132-8
cia-rdp80b01554r003300150023-9,100,WORLDWIDE REACTION TO U.S. POSITION ON SOVIET MOVES IN AFGHANISTAN,1980-04-04,1,,,Afghanistan (2); ,,https://www.cia.gov/library/readingroom/document/cia-rdp80b01554r003300150023-9
cia-rdp86m00886r001300140014-1,100,COMMENTS ON THE 18 JUNE 1984 WALL STREET JOURNAL EDITORIAL ON AFGHANISTAN,1984-06-19,3,Ahmad Shah Massoud (1); ,mujahideen (3); ,Kabul (2); Farah (1); Badakhshan (2); Afghanistan (9); Panjshir (3); ,Pakistan (4); Iran (1); Hazarajat (1); Panjshir Valley (3); malnutrition (1); Somalia (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp86m00886r001300140014-1
cia-rdp85t00287r001300510001-3,100,AFGHANISTAN SITUATION REPORT,1984-02-07,14,Ahmad Shah Massoud (1); Muhammad Zia-ul-Haq (2); ,mujahideen (1); Defense Intelligence Agency (1); ,Kabul (17); Faryab (4); Baghlan (2); Afghanistan (14); Mazar-e Sharif (1); ,Dari (1); Tajik people (1); Pakistan (7); Iran (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp85t00287r001300510001-3
cia-rdp85t00287r001301630002-8,100,AFGHANISTAN SITUATION REPORT,1984-06-05,15,Mao Zedong (2); Che Guevara (1); Ahmad Shah Massoud (23); Mohammad Daoud Khan (1); ,Jamiat-e Islami (1); ,Kabul (4); Ghazni (1); Afghanistan (6); Mazar-e Sharif (1); Bagram (2); ,Tajik people (1); helicopters (2); Termez (1); shells (1); Small Arms (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp85t00287r001301630002-8
cia-rdp85t00287r000700910001-6,100,AFGHANISTAN SITUATION REPORT,1983-04-11,16,Ahmad Shah Massoud (1); ,KHAD (4); ,Paktika (1); Paktiya (1); Kabul (15); Balkh (1); Afghanistan (10); Khost (1); Jalalabad (1); Gardez (1); ,Pakistan (5); ,https://www.cia.gov/library/readingroom/document/cia-rdp85t00287r000700910001-6
cia-rdp85t00287r001301660002-5,100,AFGHANISTAN:  VICTORY ELUDES SOVIETS IN THE PANJSHER VALLEY,1984-06-11,8,Ahmad Shah Massoud (13); ,United States Department of Defense (4); ,Ghazni (1); Afghanistan (6); Andarab (2); Bagram (2); ,Pakistan (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp85t00287r001301660002-5
cia-rdp99-00498r000200020065-0,90,ARMS FOR AFGHANISTAN,1981-07-18,1,Jimmy Carter (2); Ronald Reagan (2); ,Central Intelligence Agency (1); ,Afghanistan (2); ,Pakistan (2); Saudi Arabia (1); Egypt (1); helicopters (1); hepatitis (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp99-00498r000200020065-0
cia-rdp85t01058r000507060001-8,100,AFGHANISTAN SITUATION REPORT,1985-11-05,15,Ahmad Shah Massoud (1); ,,Kabul (11); Herat (6); Afghanistan (6); Shindand (1); Paghman (2); Jalalabad (3); Salang (2); ,Salang Pass (2); Small Arms (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp85t01058r000507060001-8
cia-rdp86t01017r000302690001-0,100,AFGHANISTAN SITUATION REPORT,1986-07-01,16,Babrak Karmal (1); Mohammad Najibullah (6); Ahmad Shah Massoud (1); ,United Nations (2); 40th Army (1); KGB (2); ,Kabul (7); Herat (6); Afghanistan (11); Shindand (2); Namak Ab (1); ,Pashtun people (1); helicopters (1); desertion (1); Small Arms (5); Philippines (1); South Yemen (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp86t01017r000302690001-0
cia-rdp85t00287r000700540002-6,100,AFGHANISTAN SITUATION REPORT,1983-02-08,15,Dmitriy Ustinov (1); Nur Mohammad Taraki (1); Hafizullah Amin (1); Nur Muhammad Taraki (1); ,People's Democratic Party of Afghanistan (1); Khalq (1); United Nations (1); ,Kabul (1); Afghanistan (12); ,Pakistan (5); Pashtun people (6); Quetta (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp85t00287r000700540002-6
cia-rdp96r01136r002605140063-3,0,SOVIET USE OF NAPALM AND GAS IN AFGHANISTAN,1980-03-30,1,,,,,https://www.cia.gov/library/readingroom/document/cia-rdp96r01136r002605140063-3
cia-rdp90-00965r000201420006-0,100,"IN AFGHANISTAN,SOVIETS FIND REPLACING ISLAM WITH COMMUNISM ISN'T EASY",1985-08-06,2,Nur Mohammad Taraki (1); Hafizullah Amin (2); Nur Muhammad Taraki (1); ,Kabul University (1); Soviet Union (2); ,Kabul (3); Afghanistan (1); Musa Khel (1); ,Tajik people (1); Pakistan (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp90-00965r000201420006-0
cia-rdp90g01353r001200100003-9,100,SOVIET INTENTIONS IN AFGHANISTAN,1988-11-04,6,Mikhail Gorbachev (2); Mohammed Zahir Shah (1); ,mujahideen (6); Soviet Union (2); ,Kabul (9); Afghanistan (6); ,Pakistan (7); Geneva Accords (3); ,https://www.cia.gov/library/readingroom/document/cia-rdp90g01353r001200100003-9
cia-rdp85t01058r000405910001-7,100,AFGHANISTAN SITUATION REPORT,1985-02-26,15,Burhanuddin Rabbani (1); Sergei Sokolov (1); Mohammad Daoud Khan (3); ,Jamiat-e Islami (4); North Atlantic Treaty Organisation (4); Politburo (1); Spetsnaz (6); ,Nangarhar (1); Kabul (3); Ghazni (1); Balkh (1); Afghanistan (15); ,Pakistan (1); Pashtun people (1); Iran (1); Small Arms (1); Quetta (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp85t01058r000405910001-7
cia-rdp85t00287r001300360001-0,100,AFGHANISTAN SITUATION REPORT,1984-01-24,9,Burhanuddin Rabbani (1); Mohammed Zahir Shah (2); Mulavi Younas Khalis (1); Yunus Khalis (1); ,Jamiat-e Islami (1); ,Kabul (1); Afghanistan (1); ,,https://www.cia.gov/library/readingroom/document/cia-rdp85t00287r001300360001-0
cia-rdp85m00364r000300300023-4,100,PFIAB ASKS FOR A BRIEFING FOR BOARD MEMBER GENE ROSTOW ON 17 OR 22 JUNE ON THE SOVIET INVOLVEMENT IN AFGHANISTAN AND IN SYRIA/LEBANON,1983-06-16,1,,,Afghanistan (1); ,,https://www.cia.gov/library/readingroom/document/cia-rdp85m00364r000300300023-4
cia-rdp85m00364r000200300068-6,75,ATTACHED ARE MORE DOCUMENTS RELATING TO THE SOVIET INVASION OF AFGHANISTAN,1983-09-28,2,,,Afghanistan (1); ,,https://www.cia.gov/library/readingroom/document/cia-rdp85m00364r000200300068-6
cia-rdp86t01017r000302860001-1,100,AFGHANISTAN SITUATION REPORT,1986-07-29,14,Ahmad Shah Massoud (1); ,Jamiat-e Islami (1); People's Democratic Party of Afghanistan (1); ,Kabul (7); Ghazni (1); Afghanistan (2); Chaghcharan (1); Paghman (1); Zaranj (1); Bagram (1); ,Pakistan (3); helicopters (1); rockets (1); Small Arms (2); ,https://www.cia.gov/library/readingroom/document/cia-rdp86t01017r000302860001-1
cia-rdp86t01017r000302630001-6,100,AFGHANISTAN SITUATION REPORT,1986-06-24,14,Burhanuddin Rabbani (2); Babrak Karmal (1); Mohammad Najibullah (1); Ahmad Shah Massoud (1); Mulavi Younas Khalis (1); Jalaluddin Haqqani (1); Yunus Khalis (1); ,People's Democratic Party of Afghanistan (2); ,Paktiya (2); Kabul (8); Afghanistan (6); Shindand (1); Naziyan (1); ,Pakistan (3); Kabul Airport (1); Iran (1); tanks (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp86t01017r000302630001-6
cia-rdp85t00287r001302420001-1,100,AFGHANISTAN SITUATION REPORT,1984-12-11,11,Ahmad Shah Massoud (6); ,,Paktiya (2); Kabul (14); Herat (2); Afghanistan (4); ,Pakistan (3); helicopters (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp85t00287r001302420001-1
cia-rdp81b00401r000600230006-8,100,THE SOVIET LEADERSHIP: SECOND THOUGHTS ON AFGHANISTAN,1980-02-01,8,Leonid Brezhnev (9); Yuri Andropov (1); Konstantin Chernenko (3); Dmitriy Ustinov (1); Hafizullah Amin (1); Alexei Kosygin (1); Andrei Gromyko (1); Boris Ponomarev (1); ,North Atlantic Treaty Organisation (1); Soviet Union (3); KGB (3); Politburo (3); ,Afghanistan (15); ,,https://www.cia.gov/library/readingroom/document/cia-rdp81b00401r000600230006-8
cia-rdp85t00287r000700070001-9,100,AFGHANISTAN SITUATION REPORT,1983-01-04,9,Leonid Brezhnev (1); Yuri Andropov (2); Abdur Rashid Arian (1); ,,Kabul (6); Afghanistan (5); ,Pakistan (2); ,https://www.cia.gov/library/readingroom/document/cia-rdp85t00287r000700070001-9
cia-rdp87m00539r001702570027-8,100,AFGHANISTAN,1985-05-30,3,Abdul Rasul Sayyaf (3); Mohammed Zahir Shah (1); William J. Casey (1); William Casey (1); ,,Kabul (1); Afghanistan (1); ,,https://www.cia.gov/library/readingroom/document/cia-rdp87m00539r001702570027-8
cia-rdp85t00287r001301630001-9,100,AFGHANISTAN SITUATION REPORT,1984-06-05,14,Mao Zedong (2); Che Guevara (1); Ahmad Shah Massoud (25); Mohammad Daoud Khan (1); ,Jamiat-e Islami (2); Kabul University (1); Hezb-e Islami (1); ,Kabul (6); Ghazni (1); Afghanistan (6); Mazar-e Sharif (1); Bagram (2); ,Tajik people (2); Pakistan (1); helicopters (2); Termez (1); shells (1); Small Arms (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp85t00287r001301630001-9
cia-rdp86t01017r000303170001-6,100,AFGHANISTAN SITUATION REPORT,1986-10-21,16,Gulbuddin Hekmatyar (2); Abdul Rasul Sayyaf (1); Ismail Khan (12); Abdul Haq (1); Ahmad Shah Massoud (3); Mulavi Younas Khalis (2); Mohammad Nabi Mohammadi (1); Mohammad Daoud Khan (13); Yunus Khalis (2); ,Jamiat-e Islami (6); Hezb-e Islami (3); Soviet Union (1); ,Paktiya (1); Kabul (8); Herat (8); Ghor (2); Ghazni (1); Farah (1); Balkh (1); Afghanistan (9); Chaghcharan (1); Sangin (1); Zaranj (1); Bagram (1); Salang (3); ,Tajik people (1); Pakistan (4); Iran (4); Kuwait (7); helicopters (1); Termez (1); rockets (1); Small Arms (1); ,https://www.cia.gov/library/readingroom/document/cia-rdp86t01017r000303170001-6
cia-rdp85t01058r000406630001-7,100,AFGHANISTAN:  THE SUMMER CAMPAIGN,1985-07-15,3,Ahmad Shah Massoud (1); ,Spetsnaz (1); ,Afghanistan (3); Shindand (1); Bagram (2); ,Pakistan (1); helicopters (2); ,https://www.cia.gov/library/readingroom/document/cia-rdp85t01058r000406630001-7
